name,id,movie_id
Team Todd,598.0,12155
Tim Burton Productions,8601.0,12155
Roth Films,16314.0,12155
"Zanuck Company, The",20004.0,12155
Paramount Famous Productions,52010.0,20618
20th Century Fox Home Entertainment,3635.0,16763
JR Canada Productions,22964.0,16763
Tokyo Movie Shinsha (TMS),9155.0,59719
Devonshire Productions,2391.0,29426
Artfire Films,3240.0,29426
New Romero,6741.0,29426
Sudden Storm Productions,6742.0,29426
Blank of the Dead Productions,23588.0,29426
Gato Negro Films,5295.0,31723
Action International Pictures,1971.0,5753
Universal Pictures,33.0,42342
United Artists,60.0,23048
Metro-Goldwyn-Mayer (MGM),8411.0,23048
New Crime Productions,12886.0,23048
DreamWorks Animation,521.0,10191
Vertigo Entertainment,829.0,10191
Mad Hatter Entertainment,20154.0,10191
Miramax Films,14.0,22582
Film Roman,19.0,22582
Live Entertainment,285.0,22582
WMG Film,8923.0,22582
Turner Entertainment Co.,90403.0,22582
Foresight Unlimited,21897.0,28510
Baumgarten Management and Productions (BMP),23423.0,28510
Signature Entertainment,23770.0,28510
Unisol 3 Distribution,23867.0,28510
Universal Pictures,33.0,33421
Dor Film Produktionsgesellschaft GmbH,608.0,21467
Tokyo Movie Shinsha (TMS),9155.0,109572
Dor Film Produktionsgesellschaft GmbH,608.0,10469
The Zanuck Company,80.0,18823
Legendary Pictures,923.0,18823
Thunder Road Pictures,3528.0,18823
Warner Bros.,6194.0,18823
Moving Picture Company (MPC),20478.0,18823
Lionsgate,1632.0,23483
Marv Films,5374.0,23483
SF Norge,2888.0,16686
Miso Film,5123.0,16686
Miso Film,5123.0,15973
Dune Entertainment,444.0,33217
Color Force,5420.0,33217
Dayday Films,8569.0,33217
Six Entertainment,5652.0,37169
Marvel Studios,420.0,10138
Soprofilms,472.0,4180
TF1 Films Production,3823.0,4180
Flach Film,8277.0,4180
Shôchiku Eiga,5070.0,125271
New Line Cinema,12.0,23437
Platinum Dunes,2481.0,23437
"Shochiku Co., Ltd.",192.0,253232
New Line Cinema,12.0,37786
Village Roadshow Pictures,79.0,37786
Home Box Office (HBO),3268.0,37786
HBO Films,7429.0,37786
C.E.R.,2591.0,10241
Three T Productions,3467.0,38318
Golden Eagle,24535.0,38318
Ministry of Culture of the Russian Federation,48081.0,38318
Pathé Pictures International,1178.0,13058
Cipher Films,6359.0,13058
Celador Films,3573.0,34480
Walt Disney Pictures,2.0,10193
Pixar Animation Studios,3.0,10193
DreamWorks Animation,521.0,10192
Summit Entertainment,491.0,24021
Maverick Films,4000.0,24021
Imprint Entertainment,5218.0,24021
Sunswept Entertainment,5219.0,24021
Temple Hill Entertainment,12292.0,24021
Twentieth Century Fox Film Corporation,306.0,34851
Davis Entertainment,1302.0,34851
Dune Entertainment III,6332.0,34851
Troublemaker Studios,10807.0,34851
Universal Pictures,33.0,20352
Illumination Entertainment,6704.0,20352
Columbia Pictures,5.0,38365
Happy Madison Productions,2608.0,38365
Relativity Media,7295.0,38365
Creepy Film Productions,5242.0,16304
Universal Pictures,33.0,35019
Three Strange Angels,1973.0,35019
Studio Canal,5870.0,35019
Relativity Media,7295.0,35019
Working Title Films,10163.0,35019
Fidélité Productions,147.0,31203
Wild Bunch,856.0,31203
M6 Films,1115.0,31203
SCOPE Invest,2250.0,31203
Scope Pictures,11199.0,31203
M6,11261.0,31203
Orange Cinéma Séries,11620.0,31203
Région Wallone,11920.0,31203
Mandarin Films,12096.0,31203
IMAV Editions,23303.0,31203
Mandarin Films Distribution Co.,4054.0,37472
Universal Pictures,33.0,45322
Universal Pictures,33.0,28426
Frank Lloyd Productions,10718.0,28426
Millennium Films,10254.0,27578
The Weinstein Company,308.0,43593
Atmosphere Entertainment MM,2995.0,43593
Chako Film Company,7332.0,43593
Dimension Films,7405.0,43593
Intellectual Properties Worldwide,18524.0,43593
Aja / Levasseur Productions,22596.0,43593
Namco,5882.0,42194
Light Song Films,5883.0,42194
Toei Animation,5542.0,28609
Strike Entertainment,655.0,38358
StudioCanal,694.0,38358
Arcade Pictures,11112.0,38358
Paramount Pictures Digital Entertainment,21834.0,14158
Dune Entertainment,444.0,23631
Dune Entertainment III,6332.0,23631
Troublemaker Studios,10807.0,23631
Overnight Films,10808.0,23631
Summit Entertainment,491.0,41233
Touchstone Pictures,9195.0,41233
Regency Enterprises,508.0,40264
Road Rebel,2648.0,40264
Wiedemann & Berg Filmproduktion,336.0,28938
Impact Pictures,248.0,35791
Davis-Films,342.0,35791
Constantin Film Produktion,5755.0,35791
DC Comics,429.0,45162
Warner Premiere,4811.0,45162
Twentieth Century Fox Film Corporation,306.0,33909
Dune Entertainment,444.0,33909
Dune Entertainment III,6332.0,33909
Edward R. Pressman Film,6455.0,33909
Village Roadshow Pictures,79.0,39691
Katsu Production Co. Ltd.,3038.0,41486
Toho Company,882.0,41482
Twentieth Century Fox Film Corporation,306.0,59581
Vertigo Entertainment,829.0,43933
ApolloMovie Beteiligungs,3299.0,46812
Thunder Road Pictures,3528.0,46812
Hollywood Media Bridge,3546.0,46812
Film Afrika Worldwide,4792.0,46812
MTV Films,746.0,16290
Outpost Productions,2500.0,39312
Ghost House Pictures,768.0,42941
DC Comics,429.0,39514
Di Bonaventura Pictures,435.0,39514
Summit Entertainment,491.0,39514
DC Entertainment,9993.0,39514
Nordisk Films Kompagni A/S,10625.0,11389
Société Nouvelle de Cinématographie,249.0,4729
Medusa Produzione,1702.0,4729
Paramount Pictures,4.0,41436
Blumhouse Productions,3172.0,41436
Solana Films,21223.0,41436
Nu Image Films,925.0,38234
Undisputed 3 Productions,50457.0,38234
Nordisk Film,235.0,11391
Lionsgate,1632.0,41439
Twisted Pictures,2061.0,41439
Serendipity Productions,6680.0,41439
DreamWorks Animation,521.0,48466
Warner Bros.,6194.0,12444
Heyday Films,7364.0,12444
Walt Disney Pictures,2.0,38757
Walt Disney Animation Studios,6125.0,38757
Rakontur,6303.0,26769
Dune Entertainment,444.0,10140
Fox 2000 Pictures,711.0,10140
Walden Media,10221.0,10140
Filmpool Nord,228.0,48395
Oscilloscope Laboratories,4748.0,48395
Yleisradio (YLE),5975.0,48395
Cinet,9085.0,48395
Kinology,18626.0,48395
Pomor Film,23679.0,48395
Agnès b. Productions,23680.0,48395
Davaj Film,23681.0,48395
FilmCamp,23682.0,48395
ArieScope Pictures,3960.0,43919
Dark Sky Films,4592.0,43919
Walt Disney Pictures,2.0,20526
LivePlanet,7161.0,20526
Prana Studios,18713.0,20526
Sean Bailey Productions,23791.0,20526
Revolution Sun Studios,76043.0,20526
Kontsept Film Company,76067.0,20526
Shaw Brothers,5798.0,54178
Hallmark Hall of Fame Productions,9027.0,15740
Paramount Pictures,4.0,39451
Universal Pictures,33.0,39451
Everyman Pictures,2242.0,39451
Relativity Media,7295.0,39451
Dreamworks Pictures,7852.0,39451
Tribeca Productions,11391.0,39451
Rankin/Bass Productions,688.0,1361
Hal Roach Studios,2159.0,54430
Lyara Films,6484.0,43209
Tokyo FM Broadcasting Co.,6516.0,45284
Studio Khara,4145.0,22843
Anchor Bay Films,5860.0,43947
Cinetel Films,10399.0,43947
Family of the Year Productions,21624.0,43947
StudioCanal,694.0,60213
20th Century Fox Television,1556.0,12536
Fox 2000 Pictures,711.0,46441
Upload Films,6724.0,46441
CBS Films,5490.0,27582
Millennium Films,10254.0,27582
Chartoff-Winkler Productions,12252.0,27582
Scared Productions,22035.0,27582
Nu Image Entertainment GmbH,22443.0,27582
StudioCanal,694.0,60290
Basara Pictures,17337.0,9706
Warner Premiere,4811.0,22620
Warner Bros. Pictures,174.0,47533
Atlas Entertainment,507.0,47533
Cartoon Network Studios,7899.0,47533
Nine/8 Entertainment,27833.0,47533
Zazen Produções,2427.0,47931
Globo filmes,10954.0,47931
Riofilme,21454.0,47931
Feijão Filmes,47044.0,47931
La Petite Reine,1992.0,15362
Remstar Productions,4298.0,15362
Warner Bros.,6194.0,16140
Alliance Films,2514.0,49018
IM Global,7437.0,49018
Stage 6 Films,11341.0,49018
Haunted Movies,21742.0,49018
Warner Bros.,6194.0,20329
Fox 2000 Pictures,711.0,60307
Color Force,5420.0,60307
First Floor Features,938.0,10408
Arzu Film,4639.0,31408
Comedy Central,1538.0,46523
Eyeworks,6461.0,46523
Tre Vänner Produktion AB,11792.0,29920
Swedish Film Institute,14804.0,29920
Film i Väst,17513.0,29920
Dimension Films,7405.0,41446
Blue Sky Studios,9383.0,46195
Twentieth Century Fox Animation,11749.0,46195
Marvel Studios,420.0,10195
Atlas Productions,30031.0,56780
Medusa Film,6246.0,48415
Cattleya,10102.0,48415
Regione Campania,20388.0,48415
Campania Film Commission,20389.0,48415
Comune di Castellabate,20390.0,48415
Quiet Films Inc.,8262.0,42709
barefoot films,1989.0,9511
Universal Pictures,33.0,51497
Original Film,333.0,51497
One Race Productions,1225.0,51497
Universe Films Distribution,5217.0,32654
Toho Company,882.0,1679
Walt Disney Pictures,2.0,1865
Jerry Bruckheimer Films,130.0,1865
Moving Picture Company (MPC),20478.0,1865
Legendary Pictures,923.0,45243
Living Films,2877.0,45243
Green Hat Films,3527.0,45243
Warner Bros.,6194.0,45243
Toho Company,882.0,3107
Sony Pictures Animation,2251.0,51170
Capital Arts Entertainment,2365.0,76171
Trimark Pictures,4063.0,76171
DreamWorks Animation,521.0,49444
Ingenious Film Partners,289.0,49538
Ingenious Media,290.0,49538
Twentieth Century Fox Film Corporation,306.0,49538
Donners' Company,431.0,49538
Dune Entertainment,444.0,49538
Dune Entertainment III,6332.0,49538
Marvel Entertainment,7505.0,49538
Bad Hat Harry Productions,9168.0,49538
Big Screen Productions,10893.0,49538
Win's Movie Productions Ltd.,3619.0,50507
"Samico Films Production Co., Ltd.",35439.0,50507
Golden Harvest Productions,39985.0,50507
Toho Company,882.0,15766
Gato Negro Films,5295.0,56272
Paramount Pictures,4.0,38356
Di Bonaventura Pictures,435.0,38356
Indochina Productions,19751.0,38356
Hasbro Studios,22826.0,38356
Metro-Goldwyn-Mayer (MGM),8411.0,61546
New Line Cinema,12.0,51540
Rat Entertainment,12007.0,51540
Walt Disney Pictures,2.0,49013
Pixar Animation Studios,3.0,49013
Sandrews,1728.0,45690
RHI Entertainment,20358.0,71982
De Passe Entertainment,21508.0,71982
Levinson Productions,21509.0,71982
Warner Bros.,6194.0,12445
Heyday Films,7364.0,12445
Paramount Pictures,4.0,1771
Marvel Studios,420.0,1771
RCR Media Group,17837.0,59115
Andale Pictures,22791.0,59115
Third Street Pictures,58205.0,59115
Twentieth Century Fox Film Corporation,306.0,59566
Walt Disney Pictures,2.0,54540
Shaw Brothers,5798.0,28039
Walt Disney Pictures,2.0,13931
Pixar Animation Studios,3.0,13931
Columbia Pictures,5.0,41513
Sony Pictures Animation,2251.0,41513
Kerner Entertainment Company,7311.0,41513
Hallmark Entertainment,4056.0,51765
De Passe Entertainment,21508.0,51765
Lions Gate Family Entertainment,6574.0,12819
Relativity Media,7295.0,12819
Crest Animation Productions,21234.0,12819
Derf Films,6023.0,45839
Varsity Pictures,6024.0,45839
Moonlighting Films,9137.0,51620
CC Capital Arts Entertainment SRL,17008.0,51620
BBC Films,288.0,63943
Assassin Films,7151.0,63943
Ingenious Film Partners,289.0,61791
Ingenious Media,290.0,61791
Twentieth Century Fox Film Corporation,306.0,61791
Dune Entertainment,444.0,61791
Dune Entertainment III,6332.0,61791
Chernin Entertainment,7076.0,61791
Big Screen Productions,10893.0,61791
Toho Company,882.0,56832
Nikkatsu,955.0,56832
Shueisha,2918.0,56832
Horipro,4330.0,56832
J Storm,4331.0,56832
Nippon Television Network Corporation (NTV),6755.0,56832
Chubu-nippon Broadcasting Company,7092.0,56832
Hokkaido Broadcasting Co.,7093.0,56832
Fukuoka Broadcasting System (FBS),11720.0,56832
Gantz Film Partners,11721.0,56832
Hiroshima Telecasting (HTV),11722.0,56832
Miyagi Television Broadcasting,11723.0,56832
Shizuoka Daiichi Television,11724.0,56832
VAP,11725.0,56832
The Yomiuri Shimbun,11726.0,56832
Yomiuri Telecasting Corporation (YTV),11727.0,56832
New Line Cinema,12.0,55779
Practical Pictures,48788.0,55779
Parallel Zide,48792.0,55779
New Line Cinema,12.0,55465
Mandate Pictures,771.0,55465
Twentieth Century Fox Film Corporation,306.0,38774
Twentieth Century Fox Film Corporation,306.0,29484
Dimension Films,7405.0,56288
Touchstone Pictures,9195.0,58151
Fantefilm,3079.0,21786
Glass Eye Pix,1360.0,52015
Belladonna Productions,2341.0,52015
Off Hollywood Pictures,3768.0,52015
Ghost House Pictures,768.0,20441
Heyday Films,7364.0,73358
British Broadcasting Corporation (BBC),15278.0,73358
Carnival Films & Television,31807.0,73358
Masterpiece,33473.0,73358
Runaway Fridge TV,46340.0,73358
Channel 4 Television Corporation,15276.0,69798
Les Productions Artistes Associés,64.0,36236
Dino de Laurentiis Cinematografica,1216.0,36236
Paramount Pictures,4.0,24428
Marvel Studios,420.0,24428
Universal Pictures,33.0,60935
Strike Entertainment,655.0,60935
Morgan Creek Productions,10210.0,60935
Wiedemann & Berg Filmproduktion,336.0,75969
Twentieth Century Fox Film Corporation,306.0,10005
Paramount Pictures,4.0,72571
Blumhouse Productions,3172.0,72571
Room 101,6302.0,72571
Solana Films,21223.0,72571
Universal Pictures,33.0,58233
Dino de Laurentiis Cinematografica,1216.0,56122
Carlo Ponti Cinematografica,1300.0,56122
Schramm Film Koerner & Weber,138.0,94336
Bayerischer Rundfunk (BR),7333.0,94336
Walt Disney Pictures,2.0,64328
Summit Entertainment,491.0,50619
Sunswept Entertainment,5219.0,50619
Total Entertainment,6446.0,50619
TSBD Canada Productions,7490.0,50619
Zohar International,7491.0,50619
Temple Hill Entertainment,12292.0,50619
TSBD Louisiana,58321.0,50619
TSBD Productions,58322.0,50619
Warner Premiere,4811.0,15157
CS2 Films,8806.0,15157
Dylan Sellers Productions,8807.0,15157
Toho Company,882.0,74135
Nikkatsu,955.0,74135
Shueisha,2918.0,74135
Nippon Television Network Corporation (NTV),6755.0,74135
Magic Light Pictures,5644.0,28118
Gaumont,9.0,11625
Extrafilm,7959.0,11625
Extrafilm,7959.0,9369
Milimetros,7960.0,9369
Hahn Film AG,20441.0,9369
A. Film,3922.0,9642
M6 Studio,4888.0,9642
TPS Star,6586.0,9642
M6,11261.0,9642
Village Roadshow Pictures,79.0,65759
Warner Bros.,6194.0,65759
Dr D Studios,28381.0,65759
Kennedy Miller Mitchell,28382.0,65759
Nu Image Films,925.0,76163
Millennium Films,10254.0,76163
Snowman Enterprise,71884.0,13396
Lionsgate,1632.0,70160
Color Force,5420.0,70160
Legendary Pictures,923.0,49026
Warner Bros.,6194.0,49026
DC Entertainment,9993.0,49026
Syncopy,9996.0,49026
Universal Pictures,33.0,49040
Dentsu,6452.0,49040
Relativity Media,7295.0,49040
"Kennedy/Marshall Company, The",7383.0,49040
Captivate Entertainment,25716.0,49040
Village Roadshow Pictures,79.0,58574
Silver Pictures,1885.0,58574
Lin Pictures,2723.0,58574
Warner Bros.,6194.0,58574
Wigram Productions,23202.0,58574
Videovision Entertainment,5031.0,30245
Paramount Pictures,4.0,56292
Skydance Productions,6277.0,56292
Bad Robot,11461.0,56292
TC Productions,21777.0,56292
Revolution Sun Studios,76043.0,56292
Kontsept Film Company,76067.0,56292
Fox 2000 Pictures,711.0,55301
Walt Disney Studios Home Entertainment,3202.0,24833
Key Pix Productions,19649.0,24833
Keystone Entertainment,37892.0,24833
Santa Buddies Productions,63907.0,24833
American Cinema International,10700.0,74523
ESX Productions,37081.0,74523
Alcon Entertainment,1088.0,62837
Arc Productions,10280.0,62837
Lakeshore Entertainment,126.0,52520
Saturn Films,831.0,52520
Screen Gems,3287.0,52520
Sketch Films,7738.0,52520
UW4 Productions,7740.0,52520
Six Entertainment,5652.0,74997
Raw Nerve,1631.0,71670
Stage 6 Films,11341.0,71670
RCR Media Group,17837.0,71670
Bazelevs Production,1038.0,57809
Bazelevs Production,1038.0,85317
Darclight,6448.0,50698
Twin Engine Films,12881.0,50698
Digital Interference Productions,52207.0,50698
Huayi Brothers,3393.0,48492
Hammer Film Productions,1314.0,65086
UK Film Council,2452.0,65086
Alliance Films,2514.0,65086
Film i Väst,6417.0,65086
Talisman Productions,8989.0,65086
Cross Creek Pictures,10246.0,65086
Exclusive Media Group,11448.0,65086
Filmgate Films,18230.0,65086
New Line Cinema,12.0,72545
Contrafilm,1836.0,72545
Walden Media,10221.0,72545
barefoot films,1989.0,53174
Béla Jarzyk Production,6737.0,53174
Indelible Productions,7795.0,74471
Columbia Pictures,5.0,71676
Imagenation Abu Dhabi FZ,6736.0,71676
Marvel Entertainment,7505.0,71676
Marvel Knights,11106.0,71676
Hyde Park Entertainment,13816.0,71676
Crystal Sky Pictures,20241.0,71676
Michael De Luca Productions,27551.0,71676
Summit Entertainment,491.0,71672
Constantin Film Produktion,5755.0,71672
Twentieth Century Fox Home Entertainment,10999.0,71672
Twentieth Century Fox Film Corporation,306.0,18705
Showcase Television,6066.0,38674
Columbia Pictures,5.0,64688
Original Film,333.0,64688
Stephen J. Cannell Productions,5585.0,64688
Relativity Media,7295.0,64688
Metro-Goldwyn-Mayer (MGM),8411.0,64688
Legendary Pictures,923.0,57165
Thunder Road Pictures,3528.0,57165
Warner Bros.,6194.0,57165
Cott Productions,24175.0,57165
"Furia de Titanes II, A.I.E.",24176.0,57165
New World Television,4608.0,26881
Universal Pictures,33.0,71552
Celluloid Dreams,860.0,94329
Pt. Merantau Films,12141.0,94329
XYZ Films,12142.0,94329
Participant Media,6735.0,74534
Imagenation Abu Dhabi FZ,6736.0,74534
Columbia Pictures Corporation,441.0,86416
Rainforest Films,1309.0,67660
Antena 3 Films,6538.0,61979
Wild Bunch,856.0,14400
TF1 Films Production,3823.0,14400
Pan-Européenne,6750.0,14400
Amblin Entertainment,56.0,41154
Media Magik Entertainment,5627.0,41154
Imagenation Abu Dhabi FZ,6736.0,41154
Hemisphere Media Capital,9169.0,41154
Parkes/MacDonald Productions,11084.0,41154
Universal Pictures,33.0,58595
Roth Films,16314.0,58595
Seven Arts Pictures,14159.0,27646
Project 8 Films,18665.0,27646
Cold Fusion Media Group,18666.0,27646
Parallel Media,18667.0,27646
Voodoo Production Services,18668.0,27646
Twentieth Century Fox Film Corporation,306.0,70981
Dune Entertainment,444.0,70981
Scott Free Productions,1645.0,70981
Brandywine Productions,19747.0,70981
Preferred Content,13362.0,111440
DreamWorks Animation,521.0,80321
Toei Animation,5542.0,39144
Toei Animation,5542.0,39145
DC Comics,429.0,22855
Warner Premiere,4811.0,22855
Toei Animation,5542.0,116776
Toei Animation,5542.0,39100
Walt Disney Television Animation,3475.0,13313
Walt Disney Animation Canada,12402.0,13313
Toei Animation,5542.0,39101
Walt Disney Pictures,2.0,13761
Universal Pictures,33.0,72105
Media Rights Capital,2531.0,72105
Fuzzy Door Productions,8789.0,72105
Extension 765,8850.0,77930
Iron Horse Entertainment (II),34981.0,77930
Toei Animation,5542.0,39103
Toei Animation,5542.0,24752
Toei Animation,5542.0,39104
Toei Animation,5542.0,34433
Columbia Pictures,5.0,1930
Laura Ziskin Productions,326.0,1930
Marvel Entertainment,7505.0,1930
Toei Animation,5542.0,39105
Constantin Film,47.0,23823
Summit Entertainment,491.0,23823
20th Century Fox Home Entertainment,3635.0,23823
Blue Sky Studios,9383.0,57800
Twentieth Century Fox Animation,11749.0,57800
Universal Studios,13.0,25913
Monogram Pictures,4395.0,59706
Senator Film Produktion,191.0,84165
Tempête Sous Un Crâne Productions,765.0,84165
Focus Films,1268.0,84165
Toei Animation,5542.0,44251
Toei Animation,5542.0,39106
Toei Animation,5542.0,39107
Castel Film Romania,1370.0,14863
Medusa Film,6246.0,56909
Sky Cinema,21649.0,56909
Lotus Productions,32434.0,56909
Toei Animation,5542.0,39108
Toei Animation,5542.0,39323
Canal Plus,104.0,16130
Club d'Investissement Média,8170.0,16130
Dune Films,19477.0,16130
Toei Animation,5542.0,39324
DisneyToon Studios,5391.0,13676
Columbia Pictures,5.0,37724
Fox 2000 Pictures,711.0,82650
Walt Disney Television Animation,3475.0,14128
Walt Disney Animation Japan,40148.0,14128
Dimension Films,7405.0,71668
Mark Canton Productions,11761.0,71668
Intellectual Properties Worldwide,18524.0,71668
Brownstone Productions,12365.0,114150
Sofica Europacorp,854.0,26505
Apipoulaï,1076.0,26505
Avalanche Productions,2525.0,26505
TF1 Films Production,3823.0,26505
Canal+,5358.0,26505
EuropaCorp,6896.0,26505
Palo Alto Productions,3733.0,15895
Aries Cinematográfica Argentina,5462.0,15895
Aries Film International,4890.0,28218
Davis-Films,342.0,71679
Dry County Films,3347.0,55723
Epic Pictures Group,7662.0,55723
The Collective,15156.0,84348
Bloody Disgusting,15157.0,84348
8383 Productions,15158.0,84348
Twentieth Century Fox Film Corporation,306.0,82675
M6 Films,1115.0,82675
Canal+,5358.0,82675
Grive Productions,6877.0,82675
EuropaCorp,6896.0,82675
Ciné+,10611.0,82675
Dentsu Inc.,1778.0,17165
Alliance Films,2514.0,82507
Blumhouse Productions,3172.0,82507
IM Global,7437.0,82507
Automatik Entertainment,7625.0,82507
Possessed Pictures,23277.0,82507
Columbia Pictures,5.0,76492
Sony Pictures Animation,2251.0,76492
Twentieth Century Fox Film Corporation,306.0,33390
Fox Film Corporation,5488.0,33391
Cinema Vehicle Services,25673.0,134371
Atlas 2 Productions,30033.0,134371
Filmirage,6082.0,40075
Regency Enterprises,508.0,72391
20th Century Fox Home Entertainment,3635.0,72391
HW Two,7582.0,57089
Filmax,3631.0,80280
Anurag Kashyap Films,11870.0,117691
Jar Pictures,64666.0,117691
France 2 Cinéma,83.0,99770
France 3 Cinéma,591.0,99770
Lucky Red,779.0,99770
Wild Bunch,856.0,99770
Octagon Films,1266.0,99770
Fidélité Films,2927.0,99770
France Télévision,7454.0,99770
Morena Films,10031.0,99770
Scope Pictures,11199.0,99770
Orange Cinéma Séries,11620.0,99770
Région Wallone,11920.0,99770
Cinetotal,13170.0,99770
Les Editions Albert René,20409.0,99770
Saint Sébastien Froissart,32328.0,99770
Stunt Bros,50093.0,99770
Bruxelles Capitale,72497.0,99770
Paramount Pictures,4.0,82990
Blumhouse Productions,3172.0,82990
Room 101,6302.0,82990
Solana Films,21223.0,82990
Summit Entertainment,491.0,94348
Davis-Films,342.0,61012
Konami Corporation Ltd.,343.0,61012
Walt Disney Animation Studios,6125.0,82690
Arcade Pictures,11112.0,97430
Iron Fists,11113.0,97430
Paradise F.X. Corp.,7277.0,65851
Artisan Entertainment,2188.0,12594
CTV International,3417.0,12594
DC Comics,429.0,123025
Warner Bros. Animation,2785.0,123025
Warner Premiere,4811.0,123025
DC Entertainment,9993.0,123025
Summit Entertainment,491.0,50620
Sunswept Entertainment,5219.0,50620
Temple Hill Entertainment,12292.0,50620
Summit Entertainment,491.0,85446
Neo Art & Logic,2811.0,70584
Dimension Films,7405.0,70584
Dimension Extreme,7619.0,70584
Puzzlebox Films,15345.0,70584
Les Armateurs,6973.0,13679
Armada Films,7453.0,13679
Amber Lamps,25197.0,94380
Hollywood Media Bridge,3546.0,125504
Warner Premiere,4811.0,125504
Telvan Productions,27832.0,125504
Digital Diva Films Canada,52332.0,125504
Gaumont International,7961.0,93289
alain poire,77870.0,93289
Golden Harvest Company,2521.0,25539
Golden Harvest Company,2521.0,10044
Golden Way Films Ltd.,3054.0,10044
Golden Harvest Company,2521.0,18707
Paragon Films Ltd.,3055.0,18707
Bojon Films Company Ltd.,37065.0,18707
Shaw Brothers,5798.0,37032
WingNut Films,11.0,49051
New Line Cinema,12.0,49051
Warner Bros. Pictures,174.0,49051
Metro-Goldwyn-Mayer (MGM),8411.0,49051
China Star Entertainment,3029.0,10620
Win's Entertainment Ltd.,32841.0,10620
Lama Films,15.0,117629
United King Films,16.0,117629
Bac Films,208.0,19099
Canal+,5358.0,19099
Région Ile-de-France,11246.0,19099
France 2 Cinéma,15671.0,19099
Paramount Pictures,4.0,75780
Mutual Film Company,762.0,75780
Skydance Productions,6277.0,75780
TC Productions,21777.0,75780
Reel FX Creative Studios,2787.0,94352
Buffalo Gal Pictures,11517.0,139455
Ember Productions,18949.0,139455
The Genre Co.,18950.0,139455
Epix,6805.0,95511
Chop Shop Entertainment,7361.0,95511
SModcast Pictures,13642.0,95511
Walt Disney Television,670.0,44244
Alan Sacks Productions,39016.0,44244
BBC Films,288.0,41592
Vertigo Films,10393.0,41592
Little Gaddesden Productions,12176.0,41592
Fortress Features,5176.0,134597
LD Entertainment,10285.0,134597
Warner Bros.,6194.0,127533
Studio Swan,10765.0,127533
RoC Works Co.,10766.0,127533
Waken Productions,81550.0,31022
Nu Image Films,925.0,76617
Lions Gate,6644.0,76617
Endgame Entertainment,1205.0,139038
Wayans Bros. Entertainment,1608.0,139038
IM Global,7437.0,139038
Open Road Films,10427.0,139038
DC Comics,429.0,142061
Warner Bros. Animation,2785.0,142061
Warner Premiere,4811.0,142061
DC Entertainment,9993.0,142061
Universal Pictures,33.0,115223
Universal Pictures,33.0,88557
Brandman Productions,3025.0,31046
Sony Pictures Television,11073.0,31046
TWS Productions II,12014.0,31046
Brandman Productions,3025.0,30347
Sony Pictures Television,11073.0,30347
TWS Productions II,12014.0,30347
Brandman Productions,3025.0,26114
Sony Pictures Television,11073.0,26114
TWS Productions II,12014.0,26114
Brandman Productions,3025.0,43263
Sony Pictures Television,11073.0,43263
TWS Productions II,12014.0,43263
Brandman Productions,3025.0,59238
Sony Pictures Television,11073.0,59238
TWS Productions II,12014.0,59238
Brandman Productions,3025.0,110148
Sony Pictures Television,11073.0,110148
TWS Productions II,12014.0,110148
Black Camel Pictures,12977.0,100183
Allied Artists Pictures,4928.0,97353
Republic Pictures,1432.0,24925
Blue Rider Pictures,2623.0,24925
Moonlighting Films,9137.0,156717
CC Capital Arts Entertainment SRL,17008.0,156717
Fono Roma,144.0,44450
Franco London Films,1477.0,44450
Compagnie Industrielle et Commerciale Cinématographique (CICC),11788.0,44450
Toho Film (Eiga) Co. Ltd.,622.0,19336
Toho Company,882.0,19336
Toho Eizo Co.,70472.0,19336
Columbia Pictures Corporation,441.0,50076
Gold Circle Films,12026.0,150202
Sony Pictures Entertainment,5752.0,13648
Capcom,7220.0,13648
Digital Frontier,3361.0,133121
Sony Pictures Entertainment,5752.0,133121
Capcom Company,14788.0,133121
Emperor Motion Pictures,2726.0,98567
JCE Movies,5649.0,98567
Ingenious Media,290.0,47964
Twentieth Century Fox Film Corporation,306.0,47964
Dune Entertainment,444.0,47964
Mid Atlantic Films,2735.0,47964
Big Screen Productions,10893.0,47964
Temple Hill Entertainment,12292.0,47964
TSG Entertainment,22213.0,47964
Giant Pictures,34396.0,47964
Origo Film Group,34397.0,47964
Nordisk Film,235.0,56991
Film i Väst,6417.0,56991
TV4 Sweden AB,8267.0,56991
Modern Studios,10909.0,56991
Strix Drama AB,10910.0,56991
Lester Film,10911.0,56991
LiteGrip AB,10912.0,56991
Fido Film AB,10913.0,56991
Signature Pictures,2982.0,122857
Foresight Unlimited,21897.0,122857
Baumgarten Management and Productions (BMP),23423.0,122857
Sony Pictures Classics,58.0,132344
Castle Rock Entertainment,97.0,132344
Detour Filmproduction,11510.0,132344
Faliro House Productions,19246.0,132344
Venture Forth,20313.0,132344
Sola Digital Arts,23333.0,114478
Stage 6 Films,29097.0,114478
Huayi Brothers,3393.0,170657
EDKO Film,12205.0,170657
China Film Group Corporation (CFGC),14714.0,170657
Bingo Movie Development,22838.0,170657
Village Roadshow Pictures Asia,22839.0,170657
Chinavision Media Group,22840.0,170657
Overseas FilmGroup,888.0,28090
Medusa Pictures,68248.0,28090
The Movie House Sales Company,80297.0,28090
Fadd Enterprises,80298.0,28090
StudioCanal,694.0,146203
CBS Films,5490.0,146203
Paramount Pictures,4.0,72559
Di Bonaventura Pictures,435.0,72559
